x;y;u;v;column;row
0.4138;1.0000;0.4141;0.9900;12;19
0.4483;1.0000;0.4489;0.9901;13;19
0.4828;1.0000;0.4837;0.9903;14;19
0.5172;1.0000;0.5185;0.9904;15;19
0.5517;1.0000;0.5534;0.9906;16;19
0.5862;1.0000;0.5882;0.9907;17;19
0.6207;1.0000;0.6230;0.9909;18;19
0.6552;1.0000;0.6577;0.9911;19;19
0.6897;1.0000;0.6924;0.9914;20;19
0.7241;1.0000;0.7271;0.9917;21;19
0.7586;1.0000;0.7617;0.9920;22;19
0.7931;1.0000;0.7963;0.9921;23;19
0.8276;1.0000;0.8310;0.9921;24;19
0.8621;1.0000;0.8657;0.9919;25;19
0.8966;1.0000;0.9004;0.9915;26;19
0.9310;1.0000;0.9351;0.9909;27;19
0.9655;1.0000;0.9698;0.9904;28;19
1.0000;1.0000;1.0042;0.9902;29;19
