x;y;u;v;column;row
0.3793;1.0000;0.3768;0.9974;11;19
0.4138;1.0000;0.4116;0.9975;12;19
0.4483;1.0000;0.4464;0.9975;13;19
0.4828;1.0000;0.4812;0.9975;14;19
0.5172;1.0000;0.5161;0.9974;15;19
0.5517;1.0000;0.5510;0.9974;16;19
0.5862;1.0000;0.5860;0.9974;17;19
0.6207;1.0000;0.6209;0.9974;18;19
0.6552;1.0000;0.6559;0.9974;19;19
0.6897;1.0000;0.6909;0.9976;20;19
0.7241;1.0000;0.7258;0.9979;21;19
0.7586;1.0000;0.7608;0.9984;22;19
0.7931;1.0000;0.7956;0.9990;23;19
0.8276;1.0000;0.8303;0.9999;24;19
0.8621;1.0000;0.8649;1.0009;25;19
0.8966;1.0000;0.8993;1.0020;26;19
0.9310;1.0000;0.9334;1.0032;27;19
0.9655;1.0000;0.9671;1.0042;28;19
1.0000;1.0000;1.0004;1.0049;29;19
